assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerTeamsPlayedFor,playerWeight,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
15,0.3619,1,53,5,0,6,Hopkins,USA,1993-09-14,MN,176,6,2011,Travis,71,8476329,0,1,Boyd,Travis Boyd,USA,C,R,WSH,185,6,20,0.3773,0,2,20182019,0,0,13.1132,0.1428,35,589.6981
8,0.5065,0,73,6,0,37,Lau,SWE,1992-07-25,,56,2,2010,Johan,71,8475728,0,1,Larsson,Johan Larsson,SWE,C,L,BUF,202,-8,14,0.1917,0,0,20182019,1,1,18.9041,0.0759,79,857.5616
9,0.0,0,61,1,0,27,Kosice,SVK,1996-04-02,,139,5,2015,Christian,75,8478868,0,1,Jaros,Christian Jaros,SVK,D,R,OTT,201,-14,10,0.1639,0,2,20182019,0,0,21.2131,0.0153,65,862.0327
16,0.4285,2,67,6,2,23,Georgetown,CAN,1995-07-04,ON,29,1,2013,Jason,74,8477450,0,1,Dickinson,Jason Dickinson,CAN,C,L,DAL,200,9,22,0.3283,0,0,20182019,0,0,20.7761,0.0638,94,802.4029
0,0.0,0,3,0,0,10,Stockholm,SWE,1996-01-21,,40,2,2014,Andreas,75,8477971,0,1,Englund,Andreas Englund,SWE,D,L,OTT,189,-2,0,0.0,0,0,20182019,0,0,20.0,0.0,2,800.0
4,0.0,2,28,3,0,2,Woodbridge,CAN,1996-06-20,ON,5,1,2014,Michael,75,8477936,0,1,Dal Colle,Michael Dal Colle,CAN,L,L,NYI,204,3,7,0.25,0,0,20182019,0,0,15.5357,0.0882,34,726.5
1,0.0,0,20,1,0,8,Kingsville,CAN,1990-03-13,ON,154,6,2010,Dalton,75,8474774,0,1,Prout,Dalton Prout,CAN,D,R,CGY,215,1,2,0.1,0,0,20182019,0,0,17.15,0.0714,14,786.95
11,0.2,0,67,0,0,8,Landshut,DEU,1993-01-10,,113,4,2011,Tobias,71,8476356,0,1,Rieder,Tobias Rieder,DEU,R,L,EDM,186,-8,11,0.1641,0,2,20182019,0,0,18.2089,0.0,92,758.6417
6,0.0,0,62,2,0,18,Morges,CHE,1988-09-23,,73,3,2007,Yannick,71,8474134,0,1,Weber,Yannick Weber,CHE,D,R,NSH,200,7,8,0.129,0,0,20182019,0,0,16.758,0.0298,67,714.7903
1,0.0,0,21,1,0,2,Moncton,CAN,1997-01-25,NB,,,,Philippe,77,8479026,0,1,Myers,Philippe Myers,CAN,D,R,PHI,210,-5,2,0.0952,0,0,20182019,0,0,19.4761,0.04,25,922.0
5,0.4761,3,77,10,0,20,Markham,CAN,1996-04-01,ON,67,3,2014,Warren,74,8477998,0,1,Foegele,Warren Foegele,CAN,L,L,CAR,198,-17,15,0.1948,0,0,20182019,0,0,18.3376,0.0943,106,749.6233
1,0.0,0,11,0,0,2,Tonka Bay,USA,1992-01-30,MN,54,2,2010,Justin,76,8475718,0,1,Holl,Justin Holl,USA,D,R,TOR,205,-5,1,0.0909,0,0,20182019,0,0,17.3636,0.0,6,748.909
19,0.2777,2,75,14,1,44,Martin,SVK,1991-02-07,,52,2,2009,Richard,73,8475209,0,1,Panik,Richard Panik,SVK,R,L,ARI,208,-3,33,0.44,0,2,20182019,1,1,23.0666,0.1,140,996.5066
5,0.0,0,17,1,0,6,Arlington,USA,1997-06-06,TX,117,4,2015,Caleb,73,8478452,0,1,Jones,Caleb Jones,USA,D,L,EDM,194,-9,6,0.3529,0,1,20182019,0,0,25.5294,0.0476,21,1187.8235
1,0.0,0,2,0,0,2,Edmond,USA,1990-05-09,OK,96,4,2008,Matt,73,8474659,0,1,Donovan,Matt Donovan,USA,D,L,NSH,205,0,1,0.5,0,0,20182019,0,0,10.5,0.0,1,443.5
1,0.0,0,10,0,0,15,Taber,CAN,1991-08-21,AB,162,6,2010,Brandon,74,8475869,0,1,Davidson,Brandon Davidson,CAN,D,L,CHI,208,-4,1,0.1,0,0,20182019,0,0,20.1,0.0,7,827.6
3,0.4,0,21,2,0,2,Charlottetown,CAN,1992-10-29,PE,,,,Josh,70,8477680,0,1,Currie,Josh Currie,CAN,R,R,EDM,172,2,5,0.238,0,0,20182019,0,0,12.3333,0.1052,19,522.5238
0,0.8333,0,2,0,0,0,Elk Point,CAN,1985-02-04,AB,,,,Mark,70,8473914,0,1,Letestu,Mark Letestu,CAN,C,R,CBJ,195,-1,0,0.0,0,0,20182019,0,0,13.5,0.0,1,560.0
1,0.3636,0,7,1,0,2,Nove Mesto na Morave,CZE,1999-01-15,,12,1,2017,Martin,74,8480039,0,1,Necas,Martin Necas,CZE,C,R,CAR,189,0,2,0.2857,0,0,20182019,0,0,14.7142,0.1666,6,601.4285
0,0.0,0,8,0,0,0,Longueuil,CAN,1997-07-21,QC,66,3,2015,Guillaume,74,8478465,0,1,Brisebois,Guillaume Brisebois,CAN,D,L,VAN,175,-4,0,0.0,0,0,20182019,0,0,16.75,0.0,5,660.5
8,0.5714,0,53,5,0,10,Anaheim,USA,1993-02-08,CA,33,2,2011,Rocco,66,8476428,0,1,Grimaldi,Rocco Grimaldi,USA,C,R,NSH,180,-2,13,0.2452,0,0,20182019,0,0,14.0943,0.0617,81,600.3773
2,0.0,0,18,0,0,4,Edmonton,CAN,1987-05-07,AB,,,,David,73,8473673,0,1,Schlemko,David Schlemko,CAN,D,L,MTL,191,-1,2,0.1111,0,2,20182019,0,0,26.0555,0.0,29,1190.6666
1,0.0,0,9,0,0,2,Burnaby,CAN,1988-09-24,BC,5,1,2007,Karl,75,8473991,0,1,Alzner,Karl Alzner,CAN,D,L,MTL,219,1,1,0.1111,0,0,20182019,0,0,23.8888,0.0,8,1038.0
7,0.0,0,31,3,0,8,Cranbrook,CAN,1995-11-24,BC,,,,Dryden,72,8478211,0,1,Hunt,Dryden Hunt,CAN,L,L,FLA,191,0,10,0.3225,0,0,20182019,0,0,15.129,0.0566,53,663.7419
8,0.4666,5,76,11,0,56,Kennebunkport,USA,1991-11-23,ME,,,,Garnet,74,8477903,0,1,Hathaway,Garnet Hathaway,USA,R,R,CGY,210,14,19,0.25,0,0,20182019,2,2,15.2631,0.1428,77,631.5921
7,0.4166,1,41,9,1,8,Villach,AUT,1987-10-05,,14,1,2006,Michael,73,8473546,0,1,Grabner,Michael Grabner,AUT,R,L,ARI,188,-2,16,0.3902,0,0,20182019,6,9,21.9024,0.1384,65,863.439
2,0.4583,1,18,1,0,2,Delta,CAN,1995-03-22,BC,43,2,2013,Nic,69,8477464,0,1,Petan,Nic Petan,CAN,C,L,"WPG, TOR",179,-5,3,0.1666,0,0,20182019,0,0,10.7222,0.0666,15,458.1666
4,0.0,0,24,1,0,12,Kosice,SVK,1992-02-18,,46,2,2010,Martin,77,8475716,0,1,Marincin,Martin Marincin,SVK,D,L,TOR,213,-4,5,0.2083,0,0,20182019,0,0,21.7916,0.0294,34,912.0
10,0.0,0,59,4,0,35,Eau Claire,USA,1993-10-12,WI,44,2,2012,Jake,73,8476931,0,1,McCabe,Jake McCabe,USA,D,L,BUF,206,-4,14,0.2372,0,0,20182019,1,1,23.1186,0.0625,64,1136.6949
5,0.6666,1,44,8,0,12,Toronto,CAN,1996-04-04,ON,166,6,2015,Andrew,70,8478233,0,1,Mangiapane,Andrew Mangiapane,CAN,L,L,CGY,184,11,13,0.2954,0,0,20182019,0,0,14.8409,0.123,65,632.6363
14,0.0,1,78,3,0,40,Edmonton,CAN,1983-09-27,AB,3,1,2002,Jay,76,8470151,0,1,Bouwmeester,Jay Bouwmeester,CAN,D,L,STL,206,-3,17,0.2179,0,0,20182019,0,0,26.6282,0.0365,82,1243.8333
6,0.0,0,41,1,0,20,Edmonton,CAN,1992-12-09,AB,23,1,2011,Joe,72,8476476,0,1,Morrow,Joe Morrow,CAN,D,L,WPG,196,0,7,0.1707,0,0,20182019,0,0,16.317,0.025,40,837.5609
0,0.0,0,1,0,0,5,Stouffville,CAN,1994-07-04,ON,115,4,2012,Trevor,74,8476953,0,1,Carrick,Trevor Carrick,CAN,D,L,CAR,196,-1,0,0.0,0,0,20182019,0,0,13.0,0.0,0,689.0
16,0.4262,0,82,10,0,20,Fergus,CAN,1994-02-02,ON,47,2,2012,Brock,72,8476934,0,1,McGinn,Brock McGinn,CAN,L,L,CAR,187,10,26,0.317,0,0,20182019,1,1,20.7317,0.0813,123,858.5731
3,0.3333,0,15,0,0,4,Oakville,CAN,1992-04-24,ON,208,7,2011,Scott,71,8476293,0,1,Wilson,Scott Wilson,CAN,L,L,BUF,186,-8,3,0.2,0,0,20182019,0,0,16.3333,0.0,25,687.0
26,0.5,0,75,6,0,28,Nizhnekamsk,RUS,1998-06-25,,9,1,2016,Mikhail,75,8479410,0,1,Sergachev,Mikhail Sergachev,RUS,D,L,TBL,215,12,32,0.4266,0,6,20182019,0,0,21.3733,0.0468,128,1075.4
0,0.5,0,3,1,0,0,Kladno,CZE,1982-10-31,,71,3,2001,Tomas,71,8469521,0,1,Plekanec,Tomas Plekanec,CZE,C,L,MTL,190,0,1,0.3333,0,0,20182019,0,0,19.3333,0.125,8,652.6666
14,0.4137,1,81,11,0,67,Mt. Brydges,CAN,1997-06-23,ON,11,1,2015,Lawson,76,8478474,0,1,Crouse,Lawson Crouse,CAN,L,L,ARI,220,5,25,0.3086,0,0,20182019,2,2,19.7901,0.0839,131,776.8518
0,0.0,0,5,0,0,2,Mississauga,CAN,1989-11-30,ON,37,2,2008,Cody,73,8474597,0,1,Goloubef,Cody Goloubef,CAN,D,R,OTT,200,0,0,0.0,0,0,20182019,0,0,15.8,0.0,3,649.4
7,0.4304,0,43,6,0,6,Sault Ste. Marie,CAN,1996-05-13,ON,90,3,2014,Michael,73,8478020,0,1,Amadio,Michael Amadio,CAN,C,R,LAK,204,-1,13,0.3023,0,0,20182019,0,0,14.093,0.1621,37,612.372
5,0.0,0,25,2,0,6,Magnitogorsk,RUS,1991-09-17,,,,,Egor,72,8480948,0,1,Yakovlev,Egor Yakovlev,RUS,D,L,NJD,190,-6,7,0.28,0,0,20182019,0,0,20.16,0.0833,24,940.4
16,0.0,0,65,3,0,52,Massena,USA,1990-07-15,NY,3,1,2008,Zach,75,8474567,0,1,Bogosian,Zach Bogosian,USA,D,R,BUF,226,-5,19,0.2923,0,1,20182019,1,1,24.2153,0.0322,93,1297.6
3,0.4285,0,24,1,0,14,Bærum,NOR,1990-06-13,,,,,Andreas,75,8478561,0,1,Martinsen,Andreas Martinsen,NOR,L,L,CHI,229,-5,4,0.1666,0,0,20182019,0,0,12.2083,0.0476,21,476.0833
2,0.0,0,26,0,0,16,Saskatoon,CAN,1989-11-02,SK,5,1,2008,Luke,74,8474568,0,1,Schenn,Luke Schenn,CAN,D,R,"ANA, VAN",221,-10,2,0.0769,0,0,20182019,0,0,20.5769,0.0,30,834.3076
0,0.0,0,6,1,0,2,Trenton,USA,1986-08-06,MI,211,7,2006,Erik,71,8473588,0,1,Condra,Erik Condra,USA,R,R,DAL,185,-2,1,0.1666,0,0,20182019,0,0,19.1666,0.1,10,761.0
5,0.5081,0,32,0,0,14,Ile Bizard,CAN,1992-04-09,QC,89,3,2010,Michael,74,8475808,0,1,Chaput,Michael Chaput,CAN,C,L,MTL,199,-4,5,0.1562,0,0,20182019,0,0,17.0312,0.0,31,673.375
0,0.0,0,4,0,0,17,Richmond Hill,CAN,1994-12-09,ON,,,,Ryan,69,8479066,0,1,Lomberg,Ryan Lomberg,CAN,L,L,CGY,187,0,0,0.0,0,0,20182019,0,0,10.75,0.0,1,419.0
25,0.4875,4,72,10,0,14,Herning,DNK,1984-04-24,,87,3,2002,Frans,73,8470144,0,1,Nielsen,Frans Nielsen,DNK,C,L,DET,188,-7,35,0.4861,0,8,20182019,0,1,22.7916,0.0833,120,1000.7638
1,0.0,0,4,0,0,5,Charlottetown,CAN,1996-07-08,PE,,,,Zack,75,8479772,0,1,MacEwen,Zack MacEwen,CAN,C,R,VAN,205,-4,1,0.25,0,0,20182019,0,0,11.75,0.0,2,431.0
0,0.0,0,1,0,0,0,Trois-Rivieres,CAN,1996-12-20,QC,100,4,2015,Anthony,70,8478409,0,1,Richard,Anthony Richard,CAN,C,L,NSH,163,-1,0,0.0,0,0,20182019,0,0,12.0,0.0,0,442.0
0,0.0,0,1,0,0,0,Alton,USA,1994-01-05,IL,,,,Dakota,72,8477541,0,1,Mermis,Dakota Mermis,USA,D,L,ARI,195,1,0,0.0,0,0,20182019,0,0,17.0,0.0,0,680.0
1,0.0,0,2,1,0,7,Edmonton,CAN,1994-12-05,AB,204,7,2013,Tyler,74,8477343,0,1,Lewington,Tyler Lewington,CAN,D,R,WSH,202,3,2,1.0,0,0,20182019,0,0,20.0,0.3333,3,827.5
7,0.4733,0,39,3,0,4,Petawawa,CAN,1993-04-27,ON,200,7,2011,Matthew,69,8476285,0,1,Peca,Matthew Peca,CAN,C,L,MTL,182,-14,10,0.2564,0,0,20182019,0,1,15.2307,0.0857,35,631.4615
12,0.0,1,69,7,0,33,St. Malo,CAN,1990-08-16,MB,53,2,2008,Travis,74,8474612,0,1,Hamonic,Travis Hamonic,CAN,D,R,CGY,205,21,19,0.2753,0,0,20182019,1,3,25.4782,0.0546,128,1251.942
0,0.4,0,13,1,0,2,Saskatoon,CAN,1996-04-03,SK,149,5,2014,Rourke,71,8478078,0,1,Chartier,Rourke Chartier,CAN,C,L,SJS,190,-5,1,0.0769,0,0,20182019,0,0,14.3846,0.0526,19,564.1538
19,0.0,1,82,7,0,32,Yaroslavl,RUS,1997-01-13,,7,1,2015,Ivan,73,8478500,0,1,Provorov,Ivan Provorov,RUS,D,L,PHI,201,-16,26,0.317,0,2,20182019,0,0,28.8902,0.0482,145,1506.7195
1,0.0,1,15,5,0,6,Umea,SWE,1997-12-01,,57,2,2016,Carl,72,8479336,0,1,Grundstrom,Carl Grundstrom,SWE,R,L,LAK,201,-4,6,0.4,0,1,20182019,0,0,19.0,0.1923,26,898.1333
1,0.0,0,4,0,0,2,Albany,USA,1990-07-16,NY,,,,Brian,75,8474873,0,1,Lashoff,Brian Lashoff,USA,D,L,DET,219,-1,1,0.25,0,0,20182019,0,0,20.0,0.0,2,819.5
11,0.372,2,55,12,0,28,Pickering,CAN,1994-06-20,ON,,,,Drake,70,8479465,0,1,Caggiula,Drake Caggiula,CAN,C,L,"EDM, CHI",176,-5,23,0.4181,0,0,20182019,1,1,18.9454,0.125,96,865.709
0,0.0,0,1,0,0,0,Shelby Township,USA,1996-02-15,MI,41,2,2014,Josh,74,8477972,0,1,Jacobs,Josh Jacobs,USA,D,R,NJD,200,-1,0,0.0,0,0,20182019,0,0,19.0,0.0,1,894.0
0,0.0,0,4,0,0,0,Minneapolis,USA,1990-04-23,MN,,,,Matt,74,8476807,0,1,Tennyson,Matt Tennyson,USA,D,R,BUF,205,-4,0,0.0,0,0,20182019,0,0,15.75,0.0,4,644.75
1,0.5,0,17,2,0,0,Toronto,CAN,1994-04-16,ON,104,4,2012,Gemel,71,8476966,0,1,Smith,Gemel Smith,CAN,C,L,"DAL, BOS",195,-4,3,0.1764,0,0,20182019,0,0,12.9411,0.1428,14,502.0588
2,0.0,0,6,0,0,0,Grand Rapids,USA,1994-06-22,MN,,,,Adam,72,8480341,0,1,Johnson,Adam Johnson,USA,C,L,PIT,174,2,2,0.3333,0,0,20182019,0,0,9.1666,0.0,3,318.3333
5,0.384,3,70,7,1,13,Stockholm,SWE,1992-02-25,,90,3,2010,Joakim,73,8475807,0,1,Nordstrom,Joakim Nordstrom,SWE,C,L,BOS,194,0,12,0.1714,0,0,20182019,0,0,18.5714,0.0679,103,808.8142
18,1.0,0,81,5,0,21,Bolton,USA,1981-03-24,CT,13,1,2000,Ron,75,8468493,0,1,Hainsey,Ron Hainsey,USA,D,L,TOR,205,30,23,0.2839,0,0,20182019,1,1,26.9259,0.0617,81,1215.358
3,0.5206,0,23,1,0,0,Oliver,CAN,1990-09-10,BC,134,5,2009,Corban,74,8475260,0,1,Knight,Corban Knight,CAN,C,R,PHI,195,-5,4,0.1739,0,0,20182019,0,0,13.2173,0.0666,15,580.6956
3,0.5,0,17,1,0,2,Mlada Boleslav,CZE,1993-03-23,,171,6,2012,Tomas,71,8476617,0,1,Hyka,Tomas Hyka,CZE,R,R,VGK,160,-2,4,0.2352,0,2,20182019,0,0,15.1764,0.0454,22,705.9411
0,0.8333,0,11,0,0,0,Geneva,USA,1992-11-01,IL,,,,Nick,73,8479250,0,1,Lappin,Nick Lappin,USA,R,R,NJD,175,-6,0,0.0,0,0,20182019,0,0,17.5454,0.0,11,821.2727
0,0.0,0,9,0,0,6,Ottawa,CAN,1985-06-21,ON,168,6,2003,Marc,76,8470760,0,1,Methot,Marc Methot,CAN,D,L,DAL,230,-3,0,0.0,0,0,20182019,0,0,25.3333,0.0,3,1016.4444
11,0.4529,0,55,9,0,28,Skellefteå,SWE,1991-10-29,,57,2,2010,Oscar,73,8475715,0,1,Lindberg,Oscar Lindberg,SWE,L,L,"VGK, OTT",202,4,20,0.3636,0,1,20182019,0,0,16.2909,0.0989,91,748.4545
1,0.439,0,19,0,0,6,Milford,USA,1993-02-20,MI,128,5,2011,Blake,71,8476370,0,1,Pietila,Blake Pietila,USA,L,L,NJD,200,-7,1,0.0526,0,0,20182019,0,0,16.6842,0.0,22,795.8421
14,0.0,2,60,4,0,8,Rochester Hills,USA,1987-07-26,MI,95,4,2007,Alec,73,8474166,0,1,Martinez,Alec Martinez,USA,D,L,LAK,209,-2,18,0.3,0,2,20182019,0,0,26.3,0.0512,78,1281.7833
0,0.0,0,7,0,0,4,Calgary,CAN,1984-05-01,AB,29,1,2003,Patrick,71,8470622,0,1,Eaves,Patrick Eaves,USA,R,R,ANA,203,-4,0,0.0,0,0,20182019,0,0,19.5714,0.0,6,832.7142
7,0.2857,0,71,11,0,27,Chicago,USA,1997-04-15,IL,32,2,2015,Christian,74,8478432,0,1,Fischer,Christian Fischer,USA,R,R,ARI,214,-13,18,0.2535,0,0,20182019,0,0,18.7605,0.0948,116,790.169
0,0.0,0,8,1,0,0,Massapequa,USA,1996-05-12,NY,16,1,2014,Sonny,72,8477947,0,1,Milano,Sonny Milano,USA,L,L,CBJ,195,0,1,0.125,0,0,20182019,0,0,11.75,0.2,5,499.25
27,0.0,0,62,3,0,26,Minnetonka,USA,1990-07-04,MN,17,1,2008,Jake,74,8474581,0,1,Gardiner,Jake Gardiner,USA,D,L,TOR,203,19,30,0.4838,0,5,20182019,0,0,26.3709,0.0384,78,1272.8387
3,0.0,0,14,1,0,9,Everett,USA,1992-02-25,MA,50,2,2010,Connor,72,8475736,0,1,Brickley,Connor Brickley,USA,L,L,NYR,203,3,4,0.2857,0,0,20182019,0,0,12.2857,0.0555,18,538.6428
9,0.3913,0,50,7,0,14,Olten,CHE,1997-01-18,,102,4,2015,Denis,69,8478843,0,1,Malgin,Denis Malgin,CHE,C,R,FLA,177,-10,16,0.32,0,1,20182019,0,0,18.88,0.106,66,773.36
2,0.2413,0,54,3,0,27,Chicago,USA,1995-02-14,IL,74,3,2013,John,75,8477401,0,1,Hayden,John Hayden,USA,R,R,CHI,215,-12,5,0.0925,0,0,20182019,0,0,13.1851,0.0714,42,549.6666
4,0.0,0,21,1,0,6,Surrey,CAN,1997-04-02,BC,26,1,2015,Noah,74,8478454,0,1,Juulsen,Noah Juulsen,CAN,D,R,MTL,193,5,5,0.238,0,0,20182019,0,0,24.0952,0.0454,22,1026.9047
13,0.4927,0,62,7,0,12,Grand Prairie,CAN,1989-05-10,AB,,,,Carter,74,8477240,0,1,Rowney,Carter Rowney,CAN,C,R,ANA,206,0,20,0.3225,0,0,20182019,1,1,18.0161,0.132,53,753.0645
8,0.5381,0,78,5,0,17,Anchorage,USA,1984-10-05,AK,183,6,2003,Nate,73,8470775,0,1,Thompson,Nate Thompson,USA,C,L,"LAK, MTL",207,-1,13,0.1666,0,0,20182019,0,0,19.7692,0.0704,71,780.2051
2,0.4444,0,32,3,0,16,Alma,CAN,1994-06-23,QC,122,5,2012,Charles,70,8476948,0,1,Hudon,Charles Hudon,CAN,L,L,MTL,196,-9,5,0.1562,0,1,20182019,0,0,15.2812,0.06,50,700.375
0,0.0,0,1,0,0,0,Molnlycke,SWE,1995-03-14,,180,6,2013,Anton,72,8477320,0,1,Blidh,Anton Blidh,SWE,L,L,BOS,201,0,0,0.0,0,0,20182019,0,0,19.0,0.0,0,826.0
14,0.0,0,41,2,0,22,Montreal,CAN,1988-04-04,QC,147,5,2006,Alex,70,8473415,0,1,Biega,Alex Biega,CAN,D,R,VAN,199,0,16,0.3902,0,1,20182019,0,0,24.1707,0.0219,91,1060.2682
0,0.0,0,1,0,0,0,Chelyabinsk,RUS,1998-05-08,,65,3,2016,Vitaly,69,8479411,0,1,Abramov,Vitaly Abramov,RUS,R,L,OTT,171,-3,0,0.0,0,0,20182019,0,0,18.0,0.0,0,832.0
7,0.4043,1,56,5,0,18,Braintree,USA,1996-10-03,MA,149,5,2015,Adam,73,8478874,0,1,Gaudette,Adam Gaudette,USA,C,R,VAN,170,-8,12,0.2142,0,2,20182019,0,0,16.0178,0.0909,55,656.9464
6,0.0,0,80,1,0,41,Sterling Heights,USA,1990-06-20,MI,128,5,2008,Greg,75,8474688,0,1,Pateryn,Greg Pateryn,USA,D,R,MIN,223,-11,7,0.0875,0,0,20182019,0,0,20.9375,0.01,100,1027.2375
0,0.0,0,4,0,0,7,North York,CAN,1989-04-18,ON,160,6,2007,Anthony,75,8474061,0,1,Peluso,Anthony Peluso,CAN,R,R,CGY,225,-1,0,0.0,0,0,20182019,0,0,6.75,0.0,1,246.75
14,0.553,2,69,11,0,6,Ann Arbor,USA,1994-07-08,MI,104,4,2013,Andrew,73,8477429,0,1,Copp,Andrew Copp,USA,C,L,WPG,206,20,25,0.3623,0,0,20182019,1,1,17.6086,0.1341,82,729.6231
10,0.4444,0,61,7,0,20,St. Andrews,CAN,1987-01-21,MB,132,5,2005,Darren,72,8471794,0,1,Helm,Darren Helm,CAN,L,L,DET,196,-11,17,0.2786,0,0,20182019,1,4,20.7213,0.0654,107,874.459
10,0.3545,0,59,5,0,15,Red Deer,CAN,1989-04-20,AB,112,4,2007,Colton,72,8474098,0,1,Sceviour,Colton Sceviour,CAN,C,R,FLA,192,-2,15,0.2542,0,1,20182019,0,0,17.8813,0.0431,116,737.7118
5,0.0,0,38,1,0,13,Wisconsin Rapids,USA,1992-07-18,WI,,,,Casey,73,8479268,0,1,Nelson,Casey Nelson,USA,D,R,BUF,185,1,6,0.1578,0,0,20182019,0,0,19.7894,0.027,37,924.5526
0,0.3461,0,6,0,0,0,Brighton,USA,1996-12-20,MI,158,6,2015,Cooper,72,8478442,0,1,Marody,Cooper Marody,USA,C,R,EDM,184,-1,0,0.0,0,0,20182019,0,0,9.8333,0.0,6,414.6666
4,0.4934,1,41,6,0,15,Canton,USA,1993-05-21,MA,,,,Kevin,74,8479291,0,1,Rooney,Kevin Rooney,USA,C,L,NJD,190,-4,10,0.2439,0,0,20182019,1,1,18.0,0.1538,39,756.7804
21,0.0,0,43,5,0,28,Calgary,CAN,1985-10-12,AB,29,1,2004,Mike,73,8471242,0,1,Green,Mike Green,CAN,D,R,DET,207,-1,26,0.6046,0,3,20182019,0,0,27.5581,0.0543,92,1300.6511
28,0.0,0,56,1,0,10,Regina,CAN,1993-09-27,SK,2,1,2012,Ryan,73,8476850,0,1,Murray,Ryan Murray,CAN,D,L,CBJ,205,20,29,0.5178,0,1,20182019,0,0,26.8035,0.014,71,1286.3571
1,0.4444,0,5,0,0,0,Calgary,CAN,1999-09-12,AB,41,2,2017,Jaret,71,8479994,0,1,Anderson-Dolan,Jaret Anderson-Dolan,CAN,C,L,LAK,188,-2,1,0.2,0,0,20182019,0,0,15.0,0.0,6,696.2
4,0.0,0,40,0,0,33,Calgary,CAN,1989-02-08,AB,4,1,2007,Thomas,72,8474066,0,1,Hickey,Thomas Hickey,CAN,D,L,NYI,183,5,4,0.1,0,0,20182019,0,1,25.275,0.0,47,1110.3
3,0.5294,1,34,4,0,6,Roseville,USA,1998-06-19,MN,73,3,2016,Joey,71,8479315,0,1,Anderson,Joey Anderson,USA,R,R,NJD,190,-7,7,0.2058,0,0,20182019,1,1,17.1176,0.0816,49,774.0882
0,0.0,0,2,0,0,0,Eksjo,SWE,1999-09-02,,15,1,2017,Erik,70,8480073,0,1,Brannstrom,Erik Brannstrom,SWE,D,L,OTT,173,0,0,0.0,0,0,20182019,0,0,25.0,0.0,0,1083.5
4,0.4969,0,47,3,0,8,Vaughan,CAN,1990-12-04,ON,146,5,2009,Phil,70,8475321,0,1,Varone,Phil Varone,CAN,C,L,PHI,193,-2,7,0.1489,0,0,20182019,0,0,10.9787,0.0882,34,474.7872
1,0.5254,0,11,0,0,0,Calgary,CAN,1990-10-01,AB,,,,Justin,70,8475413,0,1,Dowling,Justin Dowling,CAN,C,L,DAL,180,-4,1,0.0909,0,0,20182019,0,0,18.7272,0.0,9,760.0909
0,0.3333,0,12,1,0,2,Ilderton,CAN,1986-06-14,ON,,,,Matt,70,8476177,0,1,Read,Matt Read,CAN,R,R,MIN,188,-2,1,0.0833,0,0,20182019,0,0,15.9166,0.0769,13,705.25
6,1.0,0,45,0,0,27,Gothenburg,SWE,1991-02-09,,,,,Christian,75,8477850,0,1,Folin,Christian Folin,SWE,D,R,"PHI, MTL",204,6,6,0.1333,0,0,20182019,0,0,21.7555,0.0,47,939.5555
2,0.3783,0,37,0,0,2,Thunder Bay,CAN,1987-02-14,ON,107,4,2005,Tom,71,8471768,0,1,Pyatt,Tom Pyatt,CAN,L,L,OTT,185,-16,2,0.054,0,0,20182019,0,0,16.7837,0.0,29,702.8108
1,0.0,0,17,0,0,2,Flin Flon,CAN,1994-05-27,MB,,,,Ashton,73,8477085,0,1,Sautner,Ashton Sautner,CAN,D,L,VAN,195,-2,1,0.0588,0,0,20182019,0,0,21.0588,0.0,21,872.647
0,0.5714,0,1,3,0,0,Lakeville,USA,1999-01-03,MN,25,1,2017,Ryan,74,8480068,0,1,Poehling,Ryan Poehling,USA,C,L,MTL,183,3,3,3.0,0,0,20182019,0,0,19.0,1.0,3,682.0
0,0.0,0,1,0,0,2,Orebro,SWE,1997-01-02,,29,1,2015,Gabriel,77,8478506,0,1,Carlsson,Gabriel Carlsson,SWE,D,L,CBJ,192,-1,0,0.0,0,0,20182019,0,0,17.0,0.0,1,561.0
8,0.4808,2,74,4,0,30,Stockholm,SWE,1990-05-27,,148,5,2009,Marcus,72,8475323,0,1,Kruger,Marcus Kruger,SWE,C,L,CHI,186,-2,12,0.1621,0,0,20182019,0,1,16.6351,0.054,74,624.9054
0,0.0,0,1,0,0,0,Toronto,CAN,1995-12-25,ON,86,3,2014,Mark,71,8478017,0,1,Friedman,Mark Friedman,CAN,D,R,PHI,185,-1,0,0.0,0,0,20182019,0,0,19.0,0.0,1,753.0
1,0.0,0,3,0,0,0,Vancouver,CAN,1991-01-30,BC,49,2,2009,Stefan,73,8475206,0,1,Elliott,Stefan Elliott,CAN,D,R,OTT,190,1,1,0.3333,0,0,20182019,0,0,15.0,0.0,3,539.0
15,0.0,0,79,4,0,68,St. Louis,USA,1992-10-14,MO,34,2,2011,Scott,77,8476429,0,1,Mayfield,Scott Mayfield,USA,D,R,NYI,223,18,19,0.2405,0,0,20182019,1,1,23.8987,0.0384,104,1124.0632
